Servicentro,Region,Provincia,Comuna,Dirección,Coordenadas,Tipo de Atención,Gasolina 93 $/L,Petróleo Diesel $/L,Gasolina 95 $/L,GLP Vehicular $/m3,GNC $/m3,Gasolina 97 $/L,Kerosene $/L,Úlima Actualización
COPEC,Metropolitana,Santiago,Lo Barnechea,Avenida La Dehesa 1310,33º0'0""S 70º0'0""W,Asistido,1257,1007,1299,0,0,1342,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Lo Espejo,Lo Sierra 03079,33º0'0""S 70º0'0""W,Asistido,1157,947,1191,0,0,1225,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Lo Espejo,Don Miguel Angel 9175,33º0'0""S 70º0'0""W,Asistido,1257,1020,1299,0,0,1357,1057,9 oct. 2025
SHELL,Metropolitana,Santiago,Lo Espejo,Don Miguel Angel 9175,33º0'0""S 70º0'0""W,Autoservicio,1242,1005,1284,0,0,1342,0,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Lo Prado,San Pablo 6256,33º0'0""S 70º0'0""W,Asistido,1224,973,1238,0,0,1264,1030,9 oct. 2025
SHELL,Metropolitana,Santiago,Lo Prado,San Pablo 8247,33º0'0""S 70º0'0""W,Autoservicio,1218,967,1232,0,0,1258,1140,9 oct. 2025
COPEC,Metropolitana,Santiago,Macul,José Pedro Alessandri 5880,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1078,9 oct. 2025
COPEC,Metropolitana,Santiago,Macul,José Pedro Alessandri 4003,33º0'0""S 70º0'0""W,Asistido,1204,978,1249,0,0,1294,1050,9 oct. 2025
COPEC,Metropolitana,Santiago,Macul,Escuela Agrícola 2589,33º0'0""S 70º0'0""W,Asistido,1204,982,1249,0,0,1292,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Macul,José Pedro Alessandri 2526,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1043,10 oct. 2025
COPEC,Metropolitana,Santiago,Macul,Vicuña Mackenna 5700,33º0'0""S 70º0'0""W,Asistido,1218,972,1266,0,0,1316,1972,9 oct. 2025
COPEC,Metropolitana,Santiago,Macul,Vicuña Mackenna 5700,33º0'0""S 70º0'0""W,Autoservicio,1216,970,1264,0,0,1314,0,9 oct. 2025
MODENA,Metropolitana,Santiago,Macul,Froilan Roa 5275,33º0'0""S 70º0'0""W,Asistido,1201,978,1249,0,0,0,1089,16 oct. 2025
SHELL,Metropolitana,Santiago,Macul,Avenida Pedro de Valdivia 5517,33º0'0""S 70º0'0""W,Asistido,1204,982,1249,0,0,1292,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Macul,Americo Vespucio 5542,33º0'0""S 70º0'0""W,Asistido,1208,988,1251,0,0,1294,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Macul,Avenida Macul 2675,33º0'0""S 70º0'0""W,Asistido,1204,978,1249,0,0,1294,1068,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Avenida Pajaritos 5200,33º0'0""S 70º0'0""W,Asistido,1198,964,1225,0,0,1251,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Alberto Llona 640,33º0'0""S 70º0'0""W,Asistido,1174,956,1205,0,0,1241,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Alberto Llona 640,33º0'0""S 70º0'0""W,Autoservicio,1164,946,1195,0,0,1231,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Avenida Los Pajaritos 3333,33º0'0""S 70º0'0""W,Asistido,1195,961,1222,0,0,1248,1054,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Avenida Los Pajaritos 3333,33º0'0""S 70º0'0""W,Autoservicio,1185,951,1212,0,0,1238,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Camino a Melipilla 11820,33º0'0""S 70º0'0""W,Asistido,1219,971,1258,0,0,1286,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Camino a Melipilla 11820,33º0'0""S 70º0'0""W,Autoservicio,1213,965,1252,0,0,1280,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Carmen 988,33º0'0""S 70º0'0""W,Asistido,1172,954,1203,0,0,1239,1068,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,El Rosal 6443,33º0'0""S 70º0'0""W,Asistido,1186,963,1211,0,0,1244,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,El Rosal 6443,33º0'0""S 70º0'0""W,Autoservicio,1176,953,1201,0,0,1234,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Camino a Lonquen 9521,33º0'0""S 70º0'0""W,Asistido,1202,960,1227,0,0,1273,1069,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Av. 5 de Abril 1310,33º0'0""S 70º0'0""W,Asistido,1177,957,1225,0,0,1243,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Maipú,Av. 5 de Abril 1310,33º0'0""S 70º0'0""W,Autoservicio,1171,951,1219,0,0,1237,0,9 oct. 2025
Del Sol Combustibles,Metropolitana,Santiago,Maipú,LA RINCONADA 2300,33º0'0""S 70º0'0""W,Asistido,1256,1018,1309,0,0,0,1126,9 oct. 2025
FARCOM,Metropolitana,Santiago,Maipú,NUEVA SAN MARTIN 959,33º0'0""S 70º0'0""W,Asistido,1191,963,1221,0,0,1251,955,13 mar. 2025
JVL COMBUSTIBLES,Metropolitana,Santiago,Maipú,NUEVA O' HIGGINS 77,33º0'0""S 70º0'0""W,Asistido,1174,956,1205,604,909,1241,1068,9 oct. 2025
Sin Bandera,Metropolitana,Santiago,Maipú,ALTO JAHUEL 35,33º0'0""S 70º0'0""W,Asistido,1171,950,1190,0,0,0,0,7 ago. 2025
ARAMCO,Metropolitana,Santiago,Maipú,Avenida Parque Central Poniente 21,33º0'0""S 70º0'0""W,Autoservicio,1213,997,1266,0,0,1280,1072,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Maipú,Avenida Americo Vespucio 1677,33º0'0""S 70º0'0""W,Asistido,1186,964,1211,0,0,1245,1072,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Maipú,Avenida Pajaritos 3439,33º0'0""S 70º0'0""W,Asistido,1195,961,1222,0,0,1248,1072,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Maipú,Camino a Melipilla 11065,33º0'0""S 70º0'0""W,Asistido,1219,971,1258,0,0,1286,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Ingeniero Eduardo Domínguez 666,33º0'0""S 70º0'0""W,Asistido,1186,963,1211,0,0,1244,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Camino A Melipilla 11760,33º0'0""S 70º0'0""W,Asistido,1219,971,1258,0,0,1286,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Ramon Freire 2753,33º0'0""S 70º0'0""W,Asistido,1195,961,1222,0,0,1248,1131,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Ramon Freire 2753,33º0'0""S 70º0'0""W,Autoservicio,1187,953,1214,0,0,1240,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Avenida Américo Vespucio 2025,33º0'0""S 70º0'0""W,Asistido,1186,964,1211,0,0,1245,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Avenida Américo Vespucio 2025,33º0'0""S 70º0'0""W,Autoservicio,1180,958,1205,0,0,1239,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Alberto Llona 625,33º0'0""S 70º0'0""W,Asistido,1174,956,1205,0,0,1241,1068,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Alberto Llona 625,33º0'0""S 70º0'0""W,Autoservicio,1168,950,1199,0,0,1235,0,9 oct. 2025
Aire,Metropolitana,Santiago,Maipú,AV 5 DE ABRIL 655,33º0'0""S 70º0'0""W,Asistido,1171,951,1219,0,0,1237,1089,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Av. Rinconada 1266,33º0'0""S 70º0'0""W,Asistido,1172,954,1203,0,0,1241,1067,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,5 de Abril 1290,33º0'0""S 70º0'0""W,Asistido,1175,955,1223,0,0,1244,1090,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Camino Melipilla 16850,33º0'0""S 70º0'0""W,Asistido,1213,997,1266,0,0,1283,1258,9 oct. 2025
SHELL,Metropolitana,Santiago,Maipú,Cuatro Poniente 01197,33º0'0""S 70º0'0""W,Asistido,1174,956,1205,0,0,1243,1258,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Vicuña Mackenna 654,33º0'0""S 70º0'0""W,Asistido,1224,976,1250,0,0,1294,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Avenida Irarrázaval 1102,33º0'0""S 70º0'0""W,Asistido,1224,993,1270,0,0,1294,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Avenida Irarrázaval 5277,33º0'0""S 70º0'0""W,Asistido,1224,993,1270,0,0,1294,1054,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Pedro de Valdivia 4298,33º0'0""S 70º0'0""W,Asistido,1202,974,1247,0,0,1290,1061,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Avenida Irarrázaval 4102,33º0'0""S 70º0'0""W,Asistido,1218,987,1264,0,0,1288,1045,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Bustamante 648,33º0'0""S 70º0'0""W,Autoservicio,1224,976,1250,0,0,1294,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,San Eugenio 1602,33º0'0""S 70º0'0""W,Asistido,1230,1002,1276,0,0,1300,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,San Eugenio 1602,33º0'0""S 70º0'0""W,Autoservicio,1224,996,1270,0,0,1294,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Avda. Presidente Jose Batlle y Ordoñez 4312,33º0'0""S 70º0'0""W,Asistido,1224,996,1270,0,0,1295,1068,9 oct. 2025
COPEC,Metropolitana,Santiago,Ñuñoa,Vicuña Mackenna 1990,33º0'0""S 70º0'0""W,Asistido,1230,1002,1276,0,0,1300,1090,9 oct. 2025
OKEY,Metropolitana,Santiago,Ñuñoa,AVDA. REPUBLICA DE ISRAEL 1203,33º0'0""S 70º0'0""W,Asistido,1204,967,1249,0,0,1291,1070,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Vilcún,Panamericana Sur km. 658,38º0'0""S 72º0'0""W,Asistido,1279,1022,1303,0,0,1324,0,9 oct. 2025
COPEC,La Araucanía,Cautín,Villarrica,"PEDRO DE VALDIVIA, BALMACEDA 302",39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1332,0,9 oct. 2025
COPEC,La Araucanía,Cautín,Villarrica,GERONIMO DE ALDERETE 857,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1332,1085,9 oct. 2025
COPEC,La Araucanía,Cautín,Villarrica,"CAMINO A CONARIPE, LICAN-RAY 555",39º0'0""S 72º0'0""W,Asistido,1290,1031,1312,0,0,1334,1083,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Villarrica,Colo Colo 1814,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1332,1085,22 oct. 2025
SIN BANDERA,La Araucanía,Cautín,Villarrica,Isabel Riquelme 10,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,0,1105,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Villarrica,Camino Segunda Faja 1640,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1332,1067,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Villarrica,Saturnino Epulef 1519,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1333,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Villarrica,Aviador Acevedo 720,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1332,1085,9 oct. 2025
SHELL,La Araucanía,Cautín,Villarrica,Camino a Coñaripe 1255,39º0'0""S 72º0'0""W,Asistido,1290,1031,1312,0,0,1334,1083,9 oct. 2025
SHELL,La Araucanía,Cautín,Villarrica,Aviador Acevedo 893,39º0'0""S 72º0'0""W,Asistido,1286,1030,1310,0,0,1333,1105,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Villarrica,KM. 9 CAMINO VILLARRICA-LONCOCHE 000,39º0'0""S 72º0'0""W,Asistido,1286,1029,1309,0,0,1332,1130,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Villarrica,Aviador Acevedo 890,39º0'0""S 72º0'0""W,Asistido,1280,1020,1303,0,0,1328,1129,18 sept. 2025
Groff,La Araucanía,Cautín,Cholchol,Errazuriz 415,38º0'0""S 72º0'0""W,Asistido,1321,1122,1346,0,0,0,1125,9 oct. 2025
COPEC,La Araucanía,Malleco,Angol,"AV. O'HIGGINS, AV. ALEMANIA 1254",37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1058,8 oct. 2025
HN,La Araucanía,Malleco,Angol,av. bernardo ohiggins 2999,37º0'0""S 72º0'0""W,Asistido,1260,993,1284,0,0,0,1058,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Angol,OHiggins 1744,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,0,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Angol,Oscar Bonilla 432,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1074,9 oct. 2025
CNC COMBUSTIBLES,La Araucanía,Malleco,Angol,Vergara 437,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1076,9 oct. 2025
SHELL,La Araucanía,Malleco,Angol,Camino a Renaico 062,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,0,9 oct. 2025
COPEC,La Araucanía,Malleco,Angol, Colipi 171,37º0'0""S 72º0'0""W,Asistido,1263,996,1289,0,0,1329,1076,9 oct. 2025
COPEC,La Araucanía,Malleco,Collipulli,"FREIRE, ESQ. AMUNATEGUI 0",37º0'0""S 72º0'0""W,Asistido,1285,1011,1303,0,0,1322,1070,9 oct. 2025
COPEC,La Araucanía,Malleco,Collipulli,"M. RODRIGUEZ, CAMINO MININCO-ESPERA 0",37º0'0""S 72º0'0""W,Asistido,1263,995,1289,0,0,1329,0,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Collipulli,Panamericana Sur km.580 0,37º0'0""S 72º0'0""W,Asistido,1288,1011,1306,0,0,1325,0,9 oct. 2025
Sin Bandera,La Araucanía,Malleco,Collipulli,Ocarrol 858,37º0'0""S 72º0'0""W,Asistido,1285,1011,1303,0,0,1322,0,9 oct. 2025
SHELL,La Araucanía,Malleco,Curacautín,MANUEL RODRIGUEZ 631,38º0'0""S 71º0'0""W,Asistido,1260,984,1286,0,0,1322,1075,9 oct. 2025
COPEC,La Araucanía,Malleco,Curacautín,AV. MANUEL RODRIGUEZ 1405,38º0'0""S 71º0'0""W,Asistido,1260,984,1286,0,0,1322,1075,9 oct. 2025
PETROBRAS,La Araucanía,Malleco,Curacautín,O´Higgins 501,38º0'0""S 71º0'0""W,Asistido,1280,991,1300,0,0,1338,0,13 mar. 2025
COPEC,La Araucanía,Malleco,Lonquimay,PORTALES CON OHIGGINS 0,38º0'0""S 71º0'0""W,Asistido,1286,1025,1301,0,0,1321,1056,9 oct. 2025
Sin Bandera,La Araucanía,Malleco,Los Sauces,Chacabuco 495,37º0'0""S 72º0'0""W,Asistido,1266,999,1284,0,0,0,0,13 oct. 2025
COPEC,La Araucanía,Malleco,Los Sauces,JUAN TRINTRE 440,37º0'0""S 72º0'0""W,Asistido,1266,999,1284,0,0,1328,0,9 oct. 2025
COPEC,La Araucanía,Malleco,Lumaco,CAUPOLICAN 250,38º0'0""S 72º0'0""W,Asistido,1280,1021,1300,0,0,1320,1055,9 oct. 2025
Sin Bandera,La Araucanía,Malleco,Lumaco,PARCELA LOS LIRIOS KM. 1 CAMINO A PUREN 0,38º0'0""S 72º0'0""W,Asistido,1282,1026,1303,0,0,0,0,10 oct. 2025
ARAMCO,La Araucanía,Malleco,Lumaco,Dante 899,38º0'0""S 72º0'0""W,Asistido,1282,1021,1300,0,0,1320,0,17 oct. 2025
COPEC,La Araucanía,Malleco,Purén,IMPERIAL 891,38º0'0""S 73º0'0""W,Asistido,1267,1012,1295,0,0,1321,1069,9 oct. 2025
Sin Bandera,La Araucanía,Malleco,Purén,"Santa Rosalia km 21,5 0",38º0'0""S 73º0'0""W,Asistido,1267,1012,1295,0,0,0,0,9 oct. 2025
Sin Bandera,La Araucanía,Malleco,Renaico,LORENZO DE LA MAZA 217,37º0'0""S 72º0'0""W,Asistido,1278,1010,1306,0,0,0,0,28 ago. 2025
COPEC,La Araucanía,Malleco,Renaico,"GRANJA STA. CAROLINA, LOTE 2.0, TIJERALES",37º0'0""S 72º0'0""W,Asistido,1267,1000,1293,0,0,1333,0,9 oct. 2025
COPEC,La Araucanía,Malleco,Traiguén,"CORONEL URRUTIA, RIVEROS 581",38º0'0""S 72º0'0""W,Asistido,1286,1022,1301,0,0,1324,0,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Traiguén,Santa Cruz 510,38º0'0""S 72º0'0""W,Asistido,1286,1022,1301,0,0,1324,1075,13 oct. 2025
SHELL,La Araucanía,Malleco,Traiguén,Comandante Santa Cruz 999,38º0'0""S 72º0'0""W,Asistido,1286,1022,1301,0,0,1324,0,9 oct. 2025
COPEC,La Araucanía,Malleco,Victoria,AVDA. ARTURO PRAT 1090,38º0'0""S 72º0'0""W,Asistido,1241,981,1264,0,0,1310,1070,9 oct. 2025
COPEC,La Araucanía,Malleco,Victoria,"RUTA 5 SUR KM.614,3 0",38º0'0""S 72º0'0""W,Asistido,1281,1006,1304,0,0,1323,0,9 oct. 2025
FLORES,La Araucanía,Malleco,Victoria,Avda O'higgins 0867,38º0'0""S 72º0'0""W,Asistido,1241,981,1264,0,0,0,0,9 oct. 2025
ARAMCO,La Araucanía,Malleco,Victoria,Av. Muñoz Vargas 450,38º0'0""S 72º0'0""W,Asistido,1241,981,1264,0,0,1310,1052,9 oct. 2025
SHELL,La Araucanía,Malleco,Victoria,Eleuterio Ramírez 440,38º0'0""S 72º0'0""W,Asistido,1241,981,1264,0,0,1310,1070,9 oct. 2025
SHELL,La Araucanía,Malleco,Victoria,"Ruta 5 Sur, km 614,4 0",38º0'0""S 72º0'0""W,Asistido,1281,1006,1304,0,0,1327,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,AV. ANGELMO 1920,41º0'0""S 72º0'0""W,Asistido,1310,1059,1331,0,0,1351,1099,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,CAMINO ALERCE 2000,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1349,1111,21 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,CAMINO ALERCE 2000,41º0'0""S 72º0'0""W,Autoservicio,1303,1051,1323,0,0,1343,0,21 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,AV. Los Notros 905,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1101,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,"San MartÍn, Esq. Benavente 0",41º0'0""S 72º0'0""W,Asistido,1306,1054,1326,0,0,1349,1099,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,CARRETERA PANAMERICANA 200,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1081,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,AV. PRESIDENTE IBAÑEZ 1118,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1083,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,AV. PRESIDENTE IBAÑEZ 1118,41º0'0""S 72º0'0""W,Autoservicio,1305,1053,1325,0,0,1345,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,Av. Gabriela Mistral 955,41º0'0""S 72º0'0""W,Asistido,1310,1059,1330,0,0,1351,1101,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,av cardonal km 3 0001,41º0'0""S 73º0'0""W,Asistido,1309,1055,1330,0,0,1351,1083,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,"Marathon, Pichi Pelluco 1100",41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1083,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Ruta 226 esquina Apiasmontt,41º0'0""S 73º0'0""W,Asistido,1309,1055,1330,0,0,1351,0,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Av. Chamiza Lote 4.1 Pelluco,41º0'0""S 72º0'0""W,Asistido,1314,1062,1334,0,0,1354,1083,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,PDTE. IBANEZ ESQ.PARQUE INDUSTRIAL,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,1099,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,PDTE. IBANEZ ESQ.PARQUE INDUSTRIAL,41º0'0""S 72º0'0""W,Autoservicio,1303,1051,1323,0,0,1343,0,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,panamericana 100,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1351,0,9 oct. 2025
PETROBRAS,Los Lagos,Llanquihue,Puerto Montt,Av. Diego Portales 990,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1352,1081,9 oct. 2025
PETROBRAS,Los Lagos,Llanquihue,Puerto Montt,Serena 90,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1081,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Cardonal 2007,41º0'0""S 72º0'0""W,Asistido,1309,1055,1330,0,0,1351,1101,10 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Benavente 680,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1081,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,QUINTUPEO 475,41º0'0""S 72º0'0""W,Asistido,1310,1059,1330,0,0,1351,1101,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Avenida Ramon Munita 1600,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1349,1081,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,EgaÑa Esquina Diagonal Germania 123,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1099,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,EgaÑa Esquina Diagonal Germania 123,41º0'0""S 72º0'0""W,Autoservicio,1305,1053,1325,0,0,1348,0,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Avenida Gabriela Mistral 900,41º0'0""S 72º0'0""W,Asistido,1310,1059,1330,0,0,1354,0,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Avda El Tepual 136,41º0'0""S 72º0'0""W,Asistido,1309,1055,1330,0,0,1353,0,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Monseñor Ramon Munita 1494,41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1352,1101,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Quillota 218,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1355,1099,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,"Ruta v 505 Km 3,1, Sector la Vara, El Alerce. 0",41º0'0""S 72º0'0""W,Asistido,1306,1051,1326,0,0,1349,0,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Crucero 1601,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1086,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Urmeneta 1070,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1099,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Pdte Ibañez 2002,41º0'0""S 72º0'0""W,Asistido,1311,1059,1331,0,0,1354,1099,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Puerto Montt,Pdte Ibañez 2002,41º0'0""S 72º0'0""W,Autoservicio,1305,1053,1325,0,0,1348,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,"AMANECER DE ALICANTE N°2016, JARDIN AUSTRAL",41º0'0""S 72º0'0""W,Asistido,1309,1057,1329,0,0,1349,1099,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Montt,Pargua,41º0'0""S 73º0'0""W,Asistido,1309,1055,1330,0,0,1350,0,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Puerto Montt,Ruta 5 sur km. 1031,41º0'0""S 73º0'0""W,Asistido,1309,1055,1330,0,0,1350,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Calbuco,ALMIRANTE LA TORRE 370,41º0'0""S 73º0'0""W,Asistido,1309,1054,1329,0,0,1349,1082,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Calbuco,Avda. Los Heroes 707,41º0'0""S 73º0'0""W,Asistido,1309,1054,1329,0,0,1351,1100,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Fresia,IRARRAZABAL 003,41º0'0""S 73º0'0""W,Asistido,1306,1052,1330,0,0,1355,0,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Fresia,"Ruta V-30, Km. 37,5 0",41º0'0""S 73º0'0""W,Asistido,1306,1052,1330,0,0,1355,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Frutillar,ARTURO ALESSANDRI 187,41º0'0""S 73º0'0""W,Asistido,1307,1055,1332,0,0,1355,1106,9 oct. 2025
ARAMCO,Los Lagos,Llanquihue,Frutillar,"Avenida Alessandri, Lote B4-1 0",41º0'0""S 73º0'0""W,Asistido,1307,1055,1332,0,0,1355,1088,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Frutillar,Avenida Alessandri 400,41º0'0""S 73º0'0""W,Asistido,1307,1055,1332,0,0,1355,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Los Muermos,"Manuel Rodriguez, Los Muermos",41º0'0""S 73º0'0""W,Asistido,1309,1056,1329,0,0,1351,1102,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Los Muermos,Leopoldo Guillen 89,41º0'0""S 73º0'0""W,Asistido,1309,1056,1329,0,0,1351,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Llanquihue,VICENTE PEREZ ROSALES 711,41º0'0""S 73º0'0""W,Asistido,1310,1058,1332,0,0,1356,1084,9 oct. 2025
SHELL,Los Lagos,Llanquihue,Llanquihue,Valdivieso 0,41º0'0""S 73º0'0""W,Asistido,1310,1058,1332,0,0,1356,1102,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Maullín,GASPAR DEL RIO ESQ. 21 DE MAYO 0,41º0'0""S 73º0'0""W,Asistido,1311,1056,1336,0,0,1357,0,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Varas,SANTA  ROSA 248,41º0'0""S 72º0'0""W,Asistido,1312,1059,1332,0,0,1352,1124,9 oct. 2025
COPEC,Los Lagos,Llanquihue,Puerto Varas,ENSENADA KM 48 0,41º0'0""S 72º0'0""W,Asistido,1312,1065,1334,0,0,1356,0,9 oct. 2025
